Train_No,Distance,Route_Type,Start_Time,End_Time,Journey_Duration_Hours,Number_of_Stations,Number_of_Stops
57547,435,Medium,1900-01-01 07:55:00,1900-01-01 21:05:00,13.166666666666666,48,47
57548,435,Medium,1900-01-01 07:30:00,1900-01-01 20:05:00,12.583333333333334,47,46
57549,583,Long,1900-01-01 21:35:00,1900-01-01 14:15:00,16.666666666666668,59,58
57550,583,Long,1900-01-01 15:35:00,1900-01-01 07:05:00,15.5,57,56
57551,223,Medium,1900-01-01 18:25:00,1900-01-01 23:50:00,5.416666666666667,30,29
57552,225,Medium,1900-01-01 15:15:00,1900-01-01 20:45:00,5.5,30,29
57553,316,Medium,1900-01-01 04:30:00,1900-01-01 12:55:00,8.416666666666666,41,40
57554,317,Medium,1900-01-01 03:30:00,1900-01-01 12:45:00,9.25,41,40
57557,110,Short,1900-01-01 06:05:00,1900-01-01 09:55:00,3.8333333333333335,16,15
57558,110,Short,1900-01-01 18:15:00,1900-01-01 21:05:00,2.8333333333333335,16,15
57561,623,Long,1900-01-01 04:50:00,1900-01-01 23:00:00,18.166666666666668,88,87
57562,620,Long,1900-01-01 05:20:00,1900-01-01 22:45:00,17.416666666666668,87,86
57563,340,Medium,1900-01-01 22:40:00,1900-01-01 09:15:00,10.583333333333334,45,44
57564,279,Medium,1900-01-01 23:30:00,1900-01-01 07:45:00,8.25,29,28
57581,206,Medium,1900-01-01 06:30:00,1900-01-01 11:20:00,4.833333333333333,26,25
57582,206,Medium,1900-01-01 07:00:00,1900-01-01 12:30:00,5.5,26,25
57583,206,Medium,1900-01-01 22:15:00,1900-01-01 04:30:00,6.25,26,25
57584,206,Medium,1900-01-01 22:00:00,1900-01-01 03:00:00,5.0,26,25
57590,19,Short,1900-01-01 23:15:00,1900-01-01 00:20:00,1.0833333333333333,3,2
57593,243,Medium,1900-01-01 15:10:00,1900-01-01 22:20:00,7.166666666666667,36,35
57594,243,Medium,1900-01-01 04:55:00,1900-01-01 12:10:00,7.25,36,35
57601,165,Short,1900-01-01 06:00:00,1900-01-01 10:35:00,4.583333333333333,23,22
57602,165,Short,1900-01-01 18:50:00,1900-01-01 23:00:00,4.166666666666667,21,20
57605,72,Short,1900-01-01 08:10:00,1900-01-01 10:20:00,2.1666666666666665,11,10
57606,79,Short,1900-01-01 10:55:00,1900-01-01 13:45:00,2.8333333333333335,12,11
57625,341,Medium,1900-01-01 18:40:00,1900-01-01 04:30:00,9.833333333333334,37,36
57626,341,Medium,1900-01-01 23:45:00,1900-01-01 09:25:00,9.666666666666666,37,36
57628,112,Short,1900-01-01 16:10:00,1900-01-01 19:30:00,3.3333333333333335,15,14
57631,377,Medium,1900-01-01 03:50:00,1900-01-01 13:00:00,9.166666666666666,37,36
57632,265,Medium,1900-01-01 15:30:00,1900-01-01 21:40:00,6.166666666666667,31,30
57641,299,Medium,1900-01-01 11:50:00,1900-01-01 19:40:00,7.833333333333333,37,36
57642,299,Medium,1900-01-01 02:00:00,1900-01-01 09:30:00,7.5,25,24
57649,36,Short,1900-01-01 22:55:00,1900-01-01 23:45:00,0.8333333333333334,5,4
57650,149,Short,1900-01-01 06:45:00,1900-01-01 10:45:00,4.0,19,18
57651,341,Medium,1900-01-01 10:50:00,1900-01-01 20:10:00,9.333333333333334,40,39
57652,341,Medium,1900-01-01 07:00:00,1900-01-01 17:00:00,10.0,40,39
57657,209,Medium,1900-01-01 06:15:00,1900-01-01 11:50:00,5.583333333333333,23,22
57658,209,Medium,1900-01-01 13:05:00,1900-01-01 18:30:00,5.416666666666667,23,22
57659,347,Medium,1900-01-01 10:25:00,1900-01-01 19:45:00,9.333333333333334,52,51
57660,235,Medium,1900-01-01 05:00:00,1900-01-01 12:40:00,7.666666666666667,38,37
57685,108,Short,1900-01-01 20:10:00,1900-01-01 22:50:00,2.6666666666666665,10,9
57686,108,Short,1900-01-01 00:05:00,1900-01-01 02:40:00,2.5833333333333335,8,7
57687,165,Short,1900-01-01 14:25:00,1900-01-01 18:30:00,4.083333333333333,14,13
57688,165,Short,1900-01-01 18:55:00,1900-01-01 23:45:00,4.833333333333333,11,10
57689,165,Short,1900-01-01 05:00:00,1900-01-01 09:25:00,4.416666666666667,12,11
57690,165,Short,1900-01-01 09:50:00,1900-01-01 13:55:00,4.083333333333333,16,15
58001,526,Long,1900-01-01 00:05:00,1900-01-01 15:30:00,15.416666666666666,91,90
58002,518,Long,1900-01-01 09:40:00,1900-01-01 01:40:00,16.0,90,89
58003,299,Medium,1900-01-01 15:25:00,1900-01-01 22:30:00,7.083333333333333,38,37
58004,298,Medium,1900-01-01 04:35:00,1900-01-01 11:30:00,6.916666666666667,39,38
58005,366,Medium,1900-01-01 04:40:00,1900-01-01 12:15:00,7.583333333333333,32,31
58006,366,Medium,1900-01-01 16:20:00,1900-01-01 23:50:00,7.5,32,31
58007,182,Short,1900-01-01 06:35:00,1900-01-01 11:00:00,4.416666666666667,28,27
58008,182,Short,1900-01-01 16:00:00,1900-01-01 20:00:00,4.0,28,27
58009,226,Medium,1900-01-01 15:55:00,1900-01-01 22:15:00,6.333333333333333,36,35
58010,226,Medium,1900-01-01 05:45:00,1900-01-01 11:10:00,5.416666666666667,36,35
58011,442,Medium,1900-01-01 23:05:00,1900-01-01 09:20:00,10.25,45,44
58012,441,Medium,1900-01-01 17:10:00,1900-01-01 04:20:00,11.166666666666666,45,44
58013,82,Short,1900-01-01 06:05:00,1900-01-01 09:00:00,2.9166666666666665,12,11
58014,82,Short,1900-01-01 19:15:00,1900-01-01 21:40:00,2.4166666666666665,12,11
58015,284,Medium,1900-01-01 17:45:00,1900-01-01 23:20:00,5.583333333333333,28,27
58016,284,Medium,1900-01-01 04:30:00,1900-01-01 10:10:00,5.666666666666667,28,27
58017,209,Medium,1900-01-01 05:30:00,1900-01-01 11:20:00,5.833333333333333,31,30
58018,210,Medium,1900-01-01 17:05:00,1900-01-01 22:25:00,5.333333333333333,31,30
58019,41,Short,1900-01-01 14:30:00,1900-01-01 15:55:00,1.4166666666666667,9,8
58020,41,Short,1900-01-01 12:10:00,1900-01-01 13:25:00,1.25,9,8
58021,137,Short,1900-01-01 09:15:00,1900-01-01 13:10:00,3.9166666666666665,18,17
58022,137,Short,1900-01-01 18:20:00,1900-01-01 21:10:00,2.8333333333333335,19,18
58023,161,Short,1900-01-01 15:00:00,1900-01-01 21:00:00,6.0,26,25
58024,162,Short,1900-01-01 04:30:00,1900-01-01 10:30:00,6.0,26,25
58025,339,Medium,1900-01-01 08:40:00,1900-01-01 19:30:00,10.833333333333334,44,43
58026,336,Medium,1900-01-01 09:00:00,1900-01-01 17:55:00,8.916666666666666,44,43
58029,62,Short,1900-01-01 13:40:00,1900-01-01 15:35:00,1.9166666666666667,10,9
58030,62,Short,1900-01-01 11:45:00,1900-01-01 13:10:00,1.4166666666666667,10,9
58031,69,Short,1900-01-01 13:40:00,1900-01-01 15:10:00,1.5,9,8
58032,69,Short,1900-01-01 11:20:00,1900-01-01 12:45:00,1.4166666666666667,9,8
58033,117,Short,1900-01-01 09:10:00,1900-01-01 12:30:00,3.3333333333333335,15,14
58034,114,Short,1900-01-01 15:45:00,1900-01-01 18:55:00,3.1666666666666665,15,14
58103,148,Short,1900-01-01 17:00:00,1900-01-01 21:10:00,4.166666666666667,18,17
58104,148,Short,1900-01-01 05:20:00,1900-01-01 09:55:00,4.583333333333333,18,17
58109,147,Short,1900-01-01 07:30:00,1900-01-01 11:30:00,4.0,19,18
58110,147,Short,1900-01-01 13:30:00,1900-01-01 19:15:00,5.75,19,18
58111,885,Long,1900-01-01 06:30:00,1900-01-01 06:35:00,0.08333333333333333,102,101
58112,883,Long,1900-01-01 21:15:00,1900-01-01 00:05:00,2.8333333333333335,109,108
58113,470,Medium,1900-01-01 17:45:00,1900-01-01 06:55:00,13.166666666666666,60,59
58114,469,Medium,1900-01-01 19:20:00,1900-01-01 09:50:00,14.5,61,60
58117,503,Long,1900-01-01 07:15:00,1900-01-01 21:20:00,14.083333333333334,65,64
58118,496,Medium,1900-01-01 05:05:00,1900-01-01 19:00:00,13.916666666666666,64,63
58131,520,Long,1900-01-01 08:00:00,1900-01-01 23:30:00,15.5,78,77
58132,526,Long,1900-01-01 04:25:00,1900-01-01 20:25:00,16.0,78,77
58133,101,Short,1900-01-01 14:50:00,1900-01-01 17:10:00,2.3333333333333335,15,14
58134,101,Short,1900-01-01 09:10:00,1900-01-01 12:15:00,3.0833333333333335,15,14
58135,48,Short,1900-01-01 04:38:00,1900-01-01 05:55:00,1.2833333333333334,9,8
58136,48,Short,1900-01-01 07:30:00,1900-01-01 09:00:00,1.5,9,8
58137,48,Short,1900-01-01 17:23:00,1900-01-01 18:45:00,1.3666666666666667,9,8
58138,48,Short,1900-01-01 19:15:00,1900-01-01 20:35:00,1.3333333333333333,9,8
58143,175,Short,1900-01-01 05:30:00,1900-01-01 11:30:00,6.0,26,25
58151,96,Short,1900-01-01 07:15:00,1900-01-01 10:30:00,3.25,12,11
58152,96,Short,1900-01-01 14:35:00,1900-01-01 17:50:00,3.25,12,11
58161,261,Medium,1900-01-01 11:45:00,1900-01-01 19:20:00,7.583333333333333,35,34
58162,261,Medium,1900-01-01 06:20:00,1900-01-01 14:00:00,7.666666666666667,34,33
58163,272,Medium,1900-01-01 05:45:00,1900-01-01 13:00:00,7.25,23,22
58164,269,Medium,1900-01-01 15:22:00,1900-01-01 21:20:00,5.966666666666667,23,22
58201,112,Short,1900-01-01 07:05:00,1900-01-01 09:45:00,2.6666666666666665,15,14
58202,111,Short,1900-01-01 19:25:00,1900-01-01 22:30:00,3.0833333333333335,15,14
58203,209,Medium,1900-01-01 07:55:00,1900-01-01 13:00:00,5.083333333333333,29,28
58204,209,Medium,1900-01-01 18:20:00,1900-01-01 23:55:00,5.583333333333333,29,28
58205,310,Medium,1900-01-01 13:30:00,1900-01-01 21:05:00,7.583333333333333,42,41
58206,302,Medium,1900-01-01 07:30:00,1900-01-01 17:30:00,10.0,43,42
58207,305,Medium,1900-01-01 15:15:00,1900-01-01 23:25:00,8.166666666666666,30,29
58208,305,Medium,1900-01-01 01:55:00,1900-01-01 10:15:00,8.333333333333334,30,29
58209,96,Short,1900-01-01 11:15:00,1900-01-01 13:50:00,2.5833333333333335,12,11
58210,97,Short,1900-01-01 07:35:00,1900-01-01 10:25:00,2.8333333333333335,15,14
58212,97,Short,1900-01-01 14:20:00,1900-01-01 17:00:00,2.6666666666666665,15,14
58213,431,Medium,1900-01-01 08:30:00,1900-01-01 21:50:00,13.333333333333334,48,47
58214,433,Medium,1900-01-01 06:50:00,1900-01-01 18:50:00,12.0,48,47
58217,204,Medium,1900-01-01 19:30:00,1900-01-01 00:30:00,5.0,13,12
58218,204,Medium,1900-01-01 02:00:00,1900-01-01 07:25:00,5.416666666666667,14,13
58219,237,Medium,1900-01-01 23:00:00,1900-01-01 07:50:00,8.833333333333334,29,28
58220,237,Medium,1900-01-01 20:30:00,1900-01-01 05:30:00,9.0,29,28
58221,214,Medium,1900-01-01 08:30:00,1900-01-01 13:55:00,5.416666666666667,20,19
58222,213,Medium,1900-01-01 14:15:00,1900-01-01 19:40:00,5.416666666666667,20,19
58223,143,Short,1900-01-01 07:25:00,1900-01-01 12:00:00,4.583333333333333,15,14
58224,174,Short,1900-01-01 12:30:00,1900-01-01 17:00:00,4.5,20,19
58227,64,Short,1900-01-01 17:45:00,1900-01-01 20:00:00,2.25,9,8
58301,494,Medium,1900-01-01 07:15:00,1900-01-01 22:30:00,15.25,41,40
58302,494,Medium,1900-01-01 03:00:00,1900-01-01 18:00:00,15.0,41,40
58303,54,Short,1900-01-01 13:00:00,1900-01-01 15:05:00,2.0833333333333335,6,5
58304,54,Short,1900-01-01 09:45:00,1900-01-01 11:15:00,1.5,6,5
58401,82,Short,1900-01-01 19:00:00,1900-01-01 20:50:00,1.8333333333333333,14,13
58402,82,Short,1900-01-01 06:30:00,1900-01-01 08:20:00,1.8333333333333333,14,13
58403,43,Short,1900-01-01 07:00:00,1900-01-01 08:30:00,1.5,11,10
58404,43,Short,1900-01-01 17:45:00,1900-01-01 19:00:00,1.25,11,10
58405,82,Short,1900-01-01 15:00:00,1900-01-01 16:35:00,1.5833333333333333,11,10
58406,82,Short,1900-01-01 10:45:00,1900-01-01 12:30:00,1.75,11,10
58408,142,Short,1900-01-01 17:50:00,1900-01-01 21:25:00,3.5833333333333335,30,29
58409,43,Short,1900-01-01 12:30:00,1900-01-01 13:45:00,1.25,11,10
58410,43,Short,1900-01-01 23:00:00,1900-01-01 00:15:00,1.25,11,10
58411,165,Short,1900-01-01 09:55:00,1900-01-01 14:15:00,4.333333333333333,27,26
58412,165,Short,1900-01-01 14:45:00,1900-01-01 18:35:00,3.8333333333333335,27,26
58413,202,Medium,1900-01-01 05:30:00,1900-01-01 11:40:00,6.166666666666667,42,41
58414,202,Medium,1900-01-01 16:30:00,1900-01-01 22:15:00,5.75,43,42
58415,90,Short,1900-01-01 16:50:00,1900-01-01 19:40:00,2.8333333333333335,21,20
58416,90,Short,1900-01-01 08:00:00,1900-01-01 11:05:00,3.0833333333333335,21,20
58417,380,Medium,1900-01-01 07:35:00,1900-01-01 20:15:00,12.666666666666666,59,58
58418,380,Medium,1900-01-01 06:25:00,1900-01-01 17:45:00,11.333333333333334,59,58
58419,239,Medium,1900-01-01 19:00:00,1900-01-01 01:20:00,6.333333333333333,36,35
58420,239,Medium,1900-01-01 05:45:00,1900-01-01 11:25:00,5.666666666666667,36,35
58421,196,Short,1900-01-01 05:15:00,1900-01-01 10:55:00,5.666666666666667,30,29
58422,196,Short,1900-01-01 16:15:00,1900-01-01 21:40:00,5.416666666666667,30,29
58423,115,Short,1900-01-01 13:45:00,1900-01-01 17:00:00,3.25,23,22
58424,115,Short,1900-01-01 09:05:00,1900-01-01 12:30:00,3.4166666666666665,23,22
58425,214,Medium,1900-01-01 06:30:00,1900-01-01 11:40:00,5.166666666666667,22,21
58426,214,Medium,1900-01-01 16:00:00,1900-01-01 21:05:00,5.083333333333333,22,21
58427,88,Short,1900-01-01 03:00:00,1900-01-01 05:55:00,2.9166666666666665,9,8
58428,88,Short,1900-01-01 20:45:00,1900-01-01 00:35:00,3.8333333333333335,8,7
58429,65,Short,1900-01-01 19:30:00,1900-01-01 21:15:00,1.75,7,6
58430,65,Short,1900-01-01 05:00:00,1900-01-01 06:45:00,1.75,7,6
58431,65,Short,1900-01-01 07:15:00,1900-01-01 08:50:00,1.5833333333333333,7,6
58432,65,Short,1900-01-01 09:20:00,1900-01-01 11:05:00,1.75,7,6
58433,192,Short,1900-01-01 17:30:00,1900-01-01 21:25:00,3.9166666666666665,18,17
58434,192,Short,1900-01-01 07:30:00,1900-01-01 11:15:00,3.75,17,16
58435,115,Short,1900-01-01 15:30:00,1900-01-01 18:30:00,3.0,23,22
58436,115,Short,1900-01-01 11:35:00,1900-01-01 15:10:00,3.5833333333333335,23,22
58501,471,Medium,1900-01-01 06:50:00,1900-01-01 20:45:00,13.916666666666666,53,52
58502,471,Medium,1900-01-01 06:15:00,1900-01-01 20:10:00,13.916666666666666,53,52
58503,184,Short,1900-01-01 05:00:00,1900-01-01 09:20:00,4.333333333333333,25,24
58504,184,Short,1900-01-01 16:55:00,1900-01-01 21:00:00,4.083333333333333,25,24
58505,267,Medium,1900-01-01 12:35:00,1900-01-01 21:20:00,8.75,28,27
58506,267,Medium,1900-01-01 05:20:00,1900-01-01 12:05:00,6.75,28,27
58525,202,Medium,1900-01-01 08:50:00,1900-01-01 14:45:00,5.916666666666667,27,26
58526,202,Medium,1900-01-01 11:35:00,1900-01-01 17:15:00,5.666666666666667,26,25
58527,528,Long,1900-01-01 05:30:00,1900-01-01 21:35:00,16.083333333333332,56,55
58528,528,Long,1900-01-01 02:55:00,1900-01-01 19:30:00,16.583333333333332,56,55
58529,570,Long,1900-01-01 18:30:00,1900-01-01 11:55:00,17.416666666666668,64,63
58530,571,Long,1900-01-01 21:40:00,1900-01-01 13:25:00,15.75,64,63
58531,202,Medium,1900-01-01 05:25:00,1900-01-01 10:00:00,4.583333333333333,27,26
58532,202,Medium,1900-01-01 18:35:00,1900-01-01 23:30:00,4.916666666666667,27,26
58533,266,Medium,1900-01-01 16:15:00,1900-01-01 23:40:00,7.416666666666667,43,42
58534,266,Medium,1900-01-01 04:25:00,1900-01-01 10:50:00,6.416666666666667,43,42
58535,82,Short,1900-01-01 11:15:00,1900-01-01 13:05:00,1.8333333333333333,14,13
58536,82,Short,1900-01-01 13:30:00,1900-01-01 15:20:00,1.8333333333333333,14,13
58537,357,Medium,1900-01-01 05:50:00,1900-01-01 15:45:00,9.916666666666666,39,38
58538,357,Medium,1900-01-01 07:05:00,1900-01-01 16:20:00,9.25,39,38
58601,168,Short,1900-01-01 17:20:00,1900-01-01 21:10:00,3.8333333333333335,22,21
58602,168,Short,1900-01-01 05:35:00,1900-01-01 10:30:00,4.916666666666667,22,21
58603,248,Medium,1900-01-01 14:15:00,1900-01-01 22:00:00,7.75,40,39
58604,249,Medium,1900-01-01 06:40:00,1900-01-01 14:00:00,7.333333333333333,40,39
58621,157,Short,1900-01-01 04:45:00,1900-01-01 10:00:00,5.25,22,21
58622,157,Short,1900-01-01 14:15:00,1900-01-01 20:40:00,6.416666666666667,22,21
58651,66,Short,1900-01-01 05:00:00,1900-01-01 06:30:00,1.5,10,9
58652,67,Short,1900-01-01 07:00:00,1900-01-01 08:30:00,1.5,10,9
58653,110,Short,1900-01-01 08:55:00,1900-01-01 11:30:00,2.5833333333333335,12,11
58654,111,Short,1900-01-01 12:00:00,1900-01-01 14:35:00,2.5833333333333335,12,11
58655,66,Short,1900-01-01 15:00:00,1900-01-01 16:30:00,1.5,10,9
58656,67,Short,1900-01-01 17:00:00,1900-01-01 18:30:00,1.5,10,9
58657,66,Short,1900-01-01 18:55:00,1900-01-01 20:25:00,1.5,10,9
58658,67,Short,1900-01-01 20:55:00,1900-01-01 22:15:00,1.3333333333333333,7,6
58659,160,Short,1900-01-01 16:40:00,1900-01-01 22:10:00,5.5,21,20
58660,160,Short,1900-01-01 04:40:00,1900-01-01 10:40:00,6.0,21,20
58661,222,Medium,1900-01-01 11:30:00,1900-01-01 17:45:00,6.25,29,28
58662,219,Medium,1900-01-01 04:20:00,1900-01-01 10:40:00,6.333333333333333,29,28
58701,215,Medium,1900-01-01 14:25:00,1900-01-01 20:10:00,5.75,24,23
58702,215,Medium,1900-01-01 08:25:00,1900-01-01 14:05:00,5.666666666666667,24,23
58711,51,Short,1900-01-01 07:50:00,1900-01-01 10:10:00,2.3333333333333335,8,7
58712,50,Short,1900-01-01 06:30:00,1900-01-01 08:40:00,2.1666666666666665,8,7
58713,51,Short,1900-01-01 13:30:00,1900-01-01 15:55:00,2.4166666666666665,8,7
58714,50,Short,1900-01-01 12:15:00,1900-01-01 14:25:00,2.1666666666666665,8,7
58715,51,Short,1900-01-01 19:25:00,1900-01-01 21:50:00,2.4166666666666665,8,7
58716,50,Short,1900-01-01 18:10:00,1900-01-01 20:20:00,2.1666666666666665,8,7
58717,22,Short,1900-01-01 17:05:00,1900-01-01 18:20:00,1.25,4,3
58718,22,Short,1900-01-01 09:35:00,1900-01-01 10:45:00,1.1666666666666667,4,3
58719,17,Short,1900-01-01 08:30:00,1900-01-01 09:20:00,0.8333333333333334,3,2
58720,16,Short,1900-01-01 06:55:00,1900-01-01 07:45:00,0.8333333333333334,3,2
58721,17,Short,1900-01-01 20:15:00,1900-01-01 21:05:00,0.8333333333333334,3,2
58722,16,Short,1900-01-01 18:35:00,1900-01-01 19:25:00,0.8333333333333334,3,2
58801,249,Medium,1900-01-01 14:15:00,1900-01-01 20:30:00,6.25,28,27
58802,249,Medium,1900-01-01 07:00:00,1900-01-01 13:45:00,6.75,28,27
58803,249,Medium,1900-01-01 05:45:00,1900-01-01 12:05:00,6.333333333333333,28,27
58804,249,Medium,1900-01-01 17:15:00,1900-01-01 23:00:00,5.75,28,27
58805,238,Medium,1900-01-01 10:20:00,1900-01-01 16:25:00,6.083333333333333,27,26
58806,103,Short,1900-01-01 19:10:00,1900-01-01 21:40:00,2.5,14,13
58808,135,Short,1900-01-01 07:20:00,1900-01-01 09:55:00,2.5833333333333335,14,13
58809,38,Short,1900-01-01 07:30:00,1900-01-01 08:45:00,1.25,7,6
58810,42,Short,1900-01-01 05:40:00,1900-01-01 07:10:00,1.5,8,7
58811,43,Short,1900-01-01 21:25:00,1900-01-01 23:10:00,1.75,8,7
58812,38,Short,1900-01-01 19:10:00,1900-01-01 20:30:00,1.3333333333333333,7,6
58813,38,Short,1900-01-01 14:00:00,1900-01-01 15:40:00,1.6666666666666667,7,6
58814,38,Short,1900-01-01 12:00:00,1900-01-01 13:15:00,1.25,7,6
58815,123,Short,1900-01-01 13:10:00,1900-01-01 17:10:00,4.0,20,19
58816,124,Short,1900-01-01 08:05:00,1900-01-01 11:35:00,3.5,20,19
58817,47,Short,1900-01-01 05:45:00,1900-01-01 07:20:00,1.5833333333333333,9,8
58818,46,Short,1900-01-01 17:35:00,1900-01-01 18:55:00,1.3333333333333333,9,8
58843,104,Short,1900-01-01 06:10:00,1900-01-01 10:50:00,4.666666666666667,17,16
58844,104,Short,1900-01-01 06:15:00,1900-01-01 10:30:00,4.25,17,16
58845,104,Short,1900-01-01 10:40:00,1900-01-01 15:10:00,4.5,17,16
58846,104,Short,1900-01-01 12:30:00,1900-01-01 17:00:00,4.5,17,16
58847,104,Short,1900-01-01 18:10:00,1900-01-01 22:35:00,4.416666666666667,17,16
58848,104,Short,1900-01-01 16:45:00,1900-01-01 21:00:00,4.25,17,16
58877,104,Short,1900-01-01 14:00:00,1900-01-01 19:20:00,5.333333333333333,17,16
58878,104,Short,1900-01-01 08:00:00,1900-01-01 13:15:00,5.25,17,16
59013,334,Medium,1900-01-01 23:35:00,1900-01-01 09:15:00,9.666666666666666,31,30
59014,335,Medium,1900-01-01 18:25:00,1900-01-01 04:10:00,9.75,31,30
59023,193,Short,1900-01-01 18:10:00,1900-01-01 22:55:00,4.75,20,19
59024,193,Short,1900-01-01 04:50:00,1900-01-01 09:15:00,4.416666666666667,21,20
59037,206,Medium,1900-01-01 17:10:00,1900-01-01 23:50:00,6.666666666666667,30,29
59038,206,Medium,1900-01-01 04:15:00,1900-01-01 09:55:00,5.666666666666667,31,30
59039,138,Short,1900-01-01 11:25:00,1900-01-01 14:30:00,3.0833333333333335,18,17
59040,114,Short,1900-01-01 13:55:00,1900-01-01 16:15:00,2.3333333333333335,14,13
59045,158,Short,1900-01-01 09:25:00,1900-01-01 13:15:00,3.8333333333333335,20,19
59046,182,Short,1900-01-01 16:30:00,1900-01-01 21:10:00,4.666666666666667,23,22
59048,68,Short,1900-01-01 18:20:00,1900-01-01 20:05:00,1.75,13,12
59049,362,Medium,1900-01-01 06:05:00,1900-01-01 20:10:00,14.083333333333334,62,61
59050,362,Medium,1900-01-01 07:50:00,1900-01-01 20:45:00,12.916666666666666,62,61
59075,334,Medium,1900-01-01 07:20:00,1900-01-01 19:20:00,12.0,44,43
59076,335,Medium,1900-01-01 08:45:00,1900-01-01 19:45:00,11.0,44,43
59077,334,Medium,1900-01-01 16:45:00,1900-01-01 01:50:00,9.083333333333334,30,29
59078,335,Medium,1900-01-01 21:15:00,1900-01-01 07:35:00,10.333333333333334,31,30
59101,62,Short,1900-01-01 15:55:00,1900-01-01 19:25:00,3.5,11,10
59102,62,Short,1900-01-01 05:10:00,1900-01-01 08:35:00,3.4166666666666665,11,10
59103,62,Short,1900-01-01 09:15:00,1900-01-01 12:50:00,3.5833333333333335,11,10
59104,62,Short,1900-01-01 14:00:00,1900-01-01 17:25:00,3.4166666666666665,11,10
59117,99,Short,1900-01-01 07:20:00,1900-01-01 09:50:00,2.5,18,17
59118,105,Short,1900-01-01 06:15:00,1900-01-01 09:05:00,2.8333333333333335,19,18
59119,105,Short,1900-01-01 17:50:00,1900-01-01 20:40:00,2.8333333333333335,19,18
59120,99,Short,1900-01-01 17:05:00,1900-01-01 19:35:00,2.5,18,17
59121,105,Short,1900-01-01 09:50:00,1900-01-01 12:40:00,2.8333333333333335,19,18
59122,105,Short,1900-01-01 10:45:00,1900-01-01 13:40:00,2.9166666666666665,19,18
59151,104,Short,1900-01-01 18:25:00,1900-01-01 21:45:00,3.3333333333333335,10,9
59152,104,Short,1900-01-01 06:00:00,1900-01-01 09:20:00,3.3333333333333335,10,9
59153,104,Short,1900-01-01 10:00:00,1900-01-01 13:30:00,3.5,10,9
59154,104,Short,1900-01-01 14:15:00,1900-01-01 17:45:00,3.5,10,9
59161,105,Short,1900-01-01 05:45:00,1900-01-01 09:00:00,3.25,20,19
59162,105,Short,1900-01-01 17:45:00,1900-01-01 21:00:00,3.25,20,19
59163,13,Short,1900-01-01 12:15:00,1900-01-01 13:15:00,1.0,3,2
59164,13,Short,1900-01-01 10:00:00,1900-01-01 11:05:00,1.0833333333333333,3,2
59167,62,Short,1900-01-01 16:30:00,1900-01-01 19:15:00,2.75,14,13
59168,62,Short,1900-01-01 06:15:00,1900-01-01 09:00:00,2.75,14,13
59169,13,Short,1900-01-01 07:30:00,1900-01-01 08:30:00,1.0,3,2
59170,13,Short,1900-01-01 16:05:00,1900-01-01 17:10:00,1.0833333333333333,3,2
59201,47,Short,1900-01-01 11:40:00,1900-01-01 13:00:00,1.3333333333333333,8,7
59202,47,Short,1900-01-01 09:55:00,1900-01-01 11:20:00,1.4166666666666667,8,7
59203,169,Short,1900-01-01 17:05:00,1900-01-01 21:00:00,3.9166666666666665,22,21
